,Diagnosis,Vs_Norm_Diagnosis,Region_Column,ROI_Name,Diagnosis_Mean,Diagnosis_Std,Norm_Mean,Norm_Std,Mean_Difference,Cliffs_Delta,Cliffs_Delta_CI_Low,Cliffs_Delta_CI_High,Significant_Bootstrap_p05_uncorrected,Cohens_d,P_Value_Uncorrected,Abs_Cliffs_Delta,Abs_Cohens_d
1367,CTT-low_PANSS_Positive,HC,region_23_z_score,[N] Left FRP frontal pole (Vgm),1.1123218639473287,1.595246318465121,1.0032417568718444,1.477807051524248,0.10908010707548432,0.0662742311986197,-0.09130890760851179,0.23251801481782197,False,0.07318626809236396,0.565,0.0662742311986197,0.07318626809236396
1368,CTT-low_PANSS_Positive,HC,region_24_z_score,[N] Left FuG fusiform gyrus (Vgm),1.076401494629719,1.7276078118500056,1.0760203690784673,1.4975951617187329,0.0003811255512515821,-0.07263439223248419,-0.22561656348320308,0.09097060117054027,False,0.00025022658539667063,0.5275,0.07263439223248419,0.00025022658539667063
1369,CTT-low_PANSS_Positive,HC,region_25_z_score,[N] Left GRe gyrus rectus (Vgm),2.1298114612375283,2.502042955176281,0.9394774462116865,1.3385578489166587,1.190334015025842,0.22067728948881898,0.029804797185290437,0.4007916370648533,True,0.7924643992255125,0.49125,0.22067728948881898,0.7924643992255125
1370,CTT-low_PANSS_Positive,HC,region_26_z_score,[N] Left Hippocampus (Vgm),1.296569935520112,1.7475743195777913,1.0457922147340237,1.5005822550984589,0.2507777207860882,0.0335938292905714,-0.14124293785310735,0.19861970973307622,False,0.1641091373547384,0.70375,0.0335938292905714,0.1641091373547384
1371,CTT-low_PANSS_Positive,HC,region_27_z_score,[N] Left IOG inferior occipital gyrus (Vgm),0.9988767709508918,1.4399302320937466,0.969846965815719,1.303941119086898,0.029029805135172726,-0.02175310396156839,-0.19435704861463513,0.1448289860956054,False,0.022013466102484162,0.80375,0.02175310396156839,0.022013466102484162
1372,CTT-low_PANSS_Positive,HC,region_28_z_score,[N] Left ITG inferior temporal gyrus (Vgm),1.2304356870958186,1.50760825239563,0.9577101993554759,1.3214065782885678,0.2727254877403428,0.10281132649954329,-0.06228221523055584,0.2745356744138841,False,0.2032285290619596,0.465,0.10281132649954329,0.2032285290619596
1373,CTT-low_PANSS_Positive,HC,region_29_z_score,[N] Left Inf Lat Vent (Vgm),1.7031400424808527,1.8516152005304736,1.0265721075265462,1.4545408906182578,0.6765679349543066,0.2591765621299773,0.09530092357657566,0.4073547819615007,True,0.4508305413537685,0.5025,0.2591765621299773,0.4508305413537685
1374,CTT-low_PANSS_Positive,HC,region_30_z_score,[N] Left LOrG lateral orbital gyrus (Vgm),0.9550303257676531,1.3778443494026267,0.9399393520316978,1.4347191566249142,0.01509097373595536,-0.06201157008017862,-0.23468317602083968,0.08954971413105992,False,0.010561157441908274,0.58375,0.06201157008017862,0.010561157441908274
1375,CTT-low_PANSS_Positive,HC,region_31_z_score,[N] Left Lateral Ventricle (Vgm),2.026219822759128,3.9368872577842384,0.9646498525108865,1.4669813564586014,1.0615699702482417,0.12344801921580567,-0.03406745830373152,0.277648093643222,False,0.5642689424903935,0.505,0.12344801921580567,0.5642689424903935
1376,CTT-low_PANSS_Positive,HC,region_32_z_score,[N] Left LiG lingual gyrus (Vgm),1.4714053250765142,1.603443161563351,1.0997493622047687,1.4458556276073717,0.3716559628717455,0.13670963158428906,-0.03271423255184546,0.2979464799215129,False,0.25403230311638225,0.515,0.13670963158428906,0.25403230311638225
1377,CTT-low_PANSS_Positive,HC,region_33_z_score,[N] Left MCgG middle cingulate gyrus (Vgm),0.7713503014444407,0.810845580856191,1.0375250237226208,1.4172474378609237,-0.26617472227818006,-0.02161778138637978,-0.16187963056936974,0.1291992286613214,False,-0.19474251879053778,0.78875,0.02161778138637978,0.19474251879053778
1378,CTT-low_PANSS_Positive,HC,region_34_z_score,[N] Left MFC medial frontal cortex (Vgm),0.892863863693326,1.3847150248992077,0.9850585302164595,1.26679382839029,-0.09219466652313346,-0.09658648804086742,-0.2541019655604046,0.057816570249331845,False,-0.07205201683738222,0.52875,0.09658648804086742,0.07205201683738222
1379,CTT-low_PANSS_Positive,HC,region_35_z_score,[N] Left MFG middle frontal gyrus (Vgm),0.7022094858457592,0.9081278069683929,0.9193001906660362,1.3762242656350223,-0.21709070482027704,-0.018370039581853244,-0.15301600189451606,0.1287255996481613,False,-0.16258636147207672,0.79125,0.018370039581853244,0.16258636147207672
1380,CTT-low_PANSS_Positive,HC,region_36_z_score,[N] Left MOG middle occipital gyrus (Vgm),0.7459750035414182,1.2593188287034043,1.0165117319623471,1.6218180270056552,-0.2705367284209289,-0.10423221353902365,-0.24943333671639772,0.05423052200683379,False,-0.17036348352385144,0.52125,0.10423221353902365,0.17036348352385144
1381,CTT-low_PANSS_Positive,HC,region_37_z_score,[N] Left MOrG medial orbital gyrus (Vgm),1.389452604382622,1.7407475813090127,0.927201771754685,1.4341695852154812,0.4622508326279371,0.17392333976115565,0.020941168510436755,0.34097905883148955,True,0.31466640084894254,0.48625,0.17392333976115565,0.31466640084894254
1382,CTT-low_PANSS_Positive,HC,region_38_z_score,[N] Left MPoG postcentral gyrus medial segment (Vgm),1.017578749401095,1.3927092573197573,0.978962004973415,1.3552825803489197,0.03861674442768004,-0.002266653134409148,-0.1635711627592273,0.16939003349233736,False,0.028410942785264865,0.98125,0.002266653134409148,0.028410942785264865
1383,CTT-low_PANSS_Positive,HC,region_39_z_score,[N] Left MPrG precentral gyrus medial segment (Vgm),1.3661997007117692,1.9227271953458314,1.0204408948316517,1.4515672521145724,0.34575880588011754,0.11147197131161406,-0.05145640921546737,0.26675462634053926,False,0.22937206383332834,0.51125,0.11147197131161406,0.22937206383332834
1384,CTT-low_PANSS_Positive,HC,region_40_z_score,[N] Left MSFG superior frontal gyrus medial segment (Vgm),0.8770779715075738,1.3013835736521973,1.0314636162394533,1.3723198239342649,-0.15438564473187943,-0.13758922832301498,-0.29754051219594707,0.026489394093169593,False,-0.11309324401502074,0.495,0.13758922832301498,0.11309324401502074
1385,CTT-low_PANSS_Positive,HC,region_41_z_score,[N] Left MTG middle temporal gyrus (Vgm),2.1049399429310673,3.07739960513078,0.9087731977242038,1.208041022739379,1.1961667452068636,0.14178422815386177,-0.031225684224770796,0.3166209952975405,False,0.7900956127248775,0.50625,0.14178422815386177,0.7900956127248775
1386,CTT-low_PANSS_Positive,HC,region_42_z_score,[N] Left OCP occipital pole (Vgm),1.983071404700823,2.4499038267869504,0.8682696229557373,1.3487783552284878,1.114801781745086,0.2794072871206739,0.12223011603910823,0.42860042626611183,True,0.7425452243570803,0.505,0.2794072871206739,0.7425452243570803
1387,CTT-low_PANSS_Positive,HC,region_43_z_score,[N] Left OFuG occipital fusiform gyrus (Vgm),1.458973291372712,1.950174825095313,1.0856186420551721,1.5348557845888864,0.3733546493175399,0.04320173212896242,-0.12283906762745694,0.21519672519368044,False,0.23583659894437103,0.655,0.04320173212896242,0.23583659894437103
1388,CTT-low_PANSS_Positive,HC,region_44_z_score,[N] Left OpIFG opercular part of the inferior frontal gyrus (Vgm),1.7091702508949262,2.934544671141527,0.9414170087040671,1.3824844458215895,0.7677532421908592,0.1310260834263676,-0.02804560370783856,0.28739131905680165,False,0.4754360293150877,0.49,0.1310260834263676,0.4754360293150877
1389,CTT-low_PANSS_Positive,HC,region_45_z_score,[N] Left OrIFG orbital part of the inferior frontal gyrus (Vgm),0.9427758717867866,0.8975988972048338,0.920727343941779,1.2697805979550791,0.02204852784500755,0.09814269765553639,-0.06559761832267669,0.24706519165059712,False,0.01783394299902266,0.51375,0.09814269765553639,0.01783394299902266
1390,CTT-low_PANSS_Positive,HC,region_46_z_score,[N] Left PCgG posterior cingulate gyrus (Vgm),1.3148054553054727,1.9750044782093776,0.8877748849921575,1.394352462651706,0.42703057031331515,0.08055076288101763,-0.0847457627118644,0.2400960790283839,False,0.29139683411000955,0.51375,0.08055076288101763,0.29139683411000955
1391,CTT-low_PANSS_Positive,HC,region_47_z_score,[N] Left PCu precuneus (Vgm),0.9354039599006969,1.2701698884299002,0.9429980040895085,1.303741075305425,-0.0075940441888115995,-0.001251733820494604,-0.14726479244900031,0.1606617273926723,False,-0.005840260813316751,0.99,0.001251733820494604,0.005840260813316751
1392,CTT-low_PANSS_Positive,HC,region_48_z_score,[N] Left PHG parahippocampal gyrus (Vgm),1.826878288776816,2.1634701889986085,0.9542557314601242,1.2468250130262397,0.8726225573166918,0.21939172502452722,0.05856084441286918,0.38489123448019213,True,0.63650996775342,0.51,0.21939172502452722,0.63650996775342
1393,CTT-low_PANSS_Positive,HC,region_49_z_score,[N] Left PIns posterior insula (Vgm),1.1921493797636713,1.495121160139283,0.974612779686402,1.3350583552762292,0.21753660007726927,0.02919584559694171,-0.13204100274028216,0.2094455157481647,False,0.16083108302414076,0.76625,0.02919584559694171,0.16083108302414076
1394,CTT-low_PANSS_Positive,HC,region_50_z_score,[N] Left PO parietal operculum (Vgm),1.3116193743907154,1.9084090637630267,0.9260048044968712,1.2926760996085656,0.38561456989384424,0.10930681010859637,-0.044690280456037075,0.25843228796644,False,0.28154671103396733,0.51125,0.10930681010859637,0.28154671103396733
1395,CTT-low_PANSS_Positive,HC,region_51_z_score,[N] Left POrG posterior orbital gyrus (Vgm),0.7982370472297102,0.9351546144488109,1.0003205662297958,1.481845662660221,-0.2020835190000856,-0.024391894177746204,-0.1860347102405359,0.12371866436618288,False,-0.14084880668800448,0.7575,0.024391894177746204,0.14084880668800448
1396,CTT-low_PANSS_Positive,HC,region_52_z_score,[N] Left PP planum polare (Vgm),1.3518710398954588,2.541936564015713,0.9847276777588023,1.4199959908209416,0.36714336213665644,-0.04502858689400859,-0.20876890287222166,0.14137826042829596,False,0.2332106064089532,0.65125,0.04502858689400859,0.2332106064089532
1397,CTT-low_PANSS_Positive,HC,region_53_z_score,[N] Left PT planum temporale (Vgm),1.5882264860822284,3.388351727210521,0.9900666959889791,1.3937852158480635,0.5981597900932493,0.06742447308772286,-0.08914374640549409,0.2239250312933455,False,0.34920608392016084,0.565,0.06742447308772286,0.34920608392016084
1398,CTT-low_PANSS_Positive,HC,region_54_z_score,[N] Left Pallidum (Vgm),0.8875773633574493,1.6602573927665334,0.9497964621247538,1.2951317119143946,-0.06221909876730447,-0.044148990155282654,-0.19320680672553198,0.09969890727020535,False,-0.04651085134818391,0.6225,0.044148990155282654,0.04651085134818391
1399,CTT-low_PANSS_Positive,HC,region_55_z_score,[N] Left PoG postcentral gyrus (Vgm),1.3459914060471914,2.2649723318851636,1.0058414950203993,1.3832921171545776,0.34014991102679204,-0.03907439358570994,-0.2164822896579722,0.12480124496769174,False,0.22687556982193863,0.65125,0.03907439358570994,0.22687556982193863
1400,CTT-low_PANSS_Positive,HC,region_56_z_score,[N] Left PrG precentral gyrus (Vgm),1.3300506264785403,1.6530531984264163,0.9844697478894331,1.695232559923507,0.34558087858910724,0.13880713149971244,-0.030481410061233467,0.31053147941405324,False,0.2043772106127263,0.485,0.13880713149971244,0.2043772106127263
1401,CTT-low_PANSS_Positive,HC,region_57_z_score,[N] Left Putamen (Vgm),0.9381497905082424,1.5036725851185513,0.930018433128637,1.4733682503017003,0.008131357379605464,0.07114584390540953,-0.06634189248621401,0.2140464833045773,False,0.005507008362166915,0.47875,0.07114584390540953,0.005507008362166915
1402,CTT-low_PANSS_Positive,HC,region_58_z_score,[N] Left SCA subcallosal area (Vgm),1.5922776929532456,1.901751888470806,0.9087687821779006,1.2319892431808155,0.683508910775345,0.2277140633986265,0.07317568253323861,0.39158970195202814,True,0.5187695383828906,0.5175,0.2277140633986265,0.5187695383828906
1403,CTT-low_PANSS_Positive,HC,region_59_z_score,[N] Left SFG superior frontal gyrus (Vgm),1.0003359247446433,1.360089900122332,0.9812135168453608,1.2535933423853474,0.019122407899282434,0.04394600629249975,-0.10010487499577117,0.18366656517473529,False,0.015115566774013704,0.60625,0.04394600629249975,0.015115566774013704
1404,CTT-low_PANSS_Positive,HC,region_60_z_score,[N] Left SMC supplementary motor cortex (Vgm),1.0157073408155488,1.5010428678407615,1.0397569348894027,1.5061282361640447,-0.024049594073853875,-0.04854697384891234,-0.22318075712980817,0.12047092256165635,False,-0.015973423814787387,0.64,0.04854697384891234,0.015973423814787387
1405,CTT-low_PANSS_Positive,HC,region_61_z_score,[N] Left SMG supramarginal gyrus (Vgm),1.9699715662304909,3.289310078258959,1.0223871073511024,1.4445876561749202,0.9475844588793885,0.09475963327582124,-0.07567915017422781,0.2681755133800196,False,0.5475870084581729,0.49125,0.09475963327582124,0.5475870084581729
1406,CTT-low_PANSS_Positive,HC,region_62_z_score,[N] Left SOG superior occipital gyrus (Vgm),0.8561447815351563,0.9640372759202167,0.9134474513664566,1.2252313385429416,-0.05730266983130028,0.043269393416556716,-0.09908995568185662,0.19408640346425793,False,-0.04772315351920589,0.6075,0.043269393416556716,0.04772315351920589
1407,CTT-low_PANSS_Positive,HC,region_63_z_score,[N] Left SPL superior parietal lobule (Vgm),1.2273530156471,1.5641233453712577,0.9739224657936112,1.3184754642977088,0.2534305498534888,0.08406914983592138,-0.07385229540918163,0.24706519165059712,False,0.18827050666994377,0.51625,0.08406914983592138,0.18827050666994377
1408,CTT-low_PANSS_Positive,HC,region_64_z_score,[N] Left STG superior temporal gyrus (Vgm),1.5666104333291877,2.3078732281782326,0.8478521426278517,1.1645471001550367,0.718758290701336,0.06552995703508238,-0.12378632565377719,0.23258567610541628,False,0.5404299112669118,0.575,0.06552995703508238,0.5404299112669118
1409,CTT-low_PANSS_Positive,HC,region_65_z_score,[N] Left TMP temporal pole (Vgm),1.1143142996479405,1.5395353893189179,0.9751109246997274,1.527554204645218,0.1392033749482131,0.11776447105788423,-0.035285361480428976,0.25416962684799893,False,0.09105377864570664,0.49875,0.11776447105788423,0.09105377864570664
1410,CTT-low_PANSS_Positive,HC,region_66_z_score,[N] Left TTG transverse temporal gyrus (Vgm),1.1083377691925154,1.68235991487653,0.9421266709718008,1.3211636839116387,0.16621109822071456,-0.039480361311275754,-0.21391116072938868,0.156805033999797,False,0.12192969426376259,0.70875,0.039480361311275754,0.12192969426376259
1411,CTT-low_PANSS_Positive,HC,region_67_z_score,[N] Left Thalamus Proper (Vgm),0.5811629026765076,0.7257621599928897,1.0298347935841974,1.3291181254847602,-0.4486718909076898,-0.2677018843668595,-0.4232551845461619,-0.10511181027774959,True,-0.35060149228888554,0.47,0.2677018843668595,0.35060149228888554
1412,CTT-low_PANSS_Positive,HC,region_68_z_score,[N] Left TrIFG triangular part of the inferior frontal gyrus (Vgm),1.074482853341495,1.3078415177849485,0.8717971958244296,1.3385240321398462,0.20268565751706535,0.08359552082276125,-0.07040156974187219,0.2579586589532799,False,0.15178266361967663,0.5075,0.08359552082276125,0.15178266361967663
1413,CTT-low_PANSS_Positive,HC,region_69_z_score,[N] Left Ventral DC (Vgm),0.8002931839160256,1.096916050935922,0.9751801437988061,1.4136649054480643,-0.17488695988278058,-0.09503027842619845,-0.2605974491694577,0.06451503772116783,False,-0.12635236798042093,0.51875,0.09503027842619845,0.12635236798042093
1414,CTT-low_PANSS_Positive,HC,region_70_z_score,[N] Left vessel (Vgm),1.6657352471371927e-07,2.178935852855248e-07,2.2508985968323793e-07,4.007440586709451e-07,-5.851633496951866e-08,-0.09969890727020535,-0.23441253087046246,0.047938022260563616,False,-0.1516771675444083,0.49875,0.09969890727020535,0.1516771675444083
1415,CTT-low_PANSS_Positive,HC,region_71_z_score,[N] Optic Chiasm (Vgm),0.8345581743794728,1.4348683954394406,1.0041578883562725,1.614872978712551,-0.16959971397679974,-0.11444906796576339,-0.2676342230792652,0.039480361311275754,False,-0.10619177026766995,0.48125,0.11444906796576339,0.10619177026766995
1416,CTT-low_PANSS_Positive,HC,region_72_z_score,[N] Right ACgG anterior cingulate gyrus (Vgm),1.15430873812976,1.6871474324733,0.908647540184726,1.5617817786364876,0.24566119794503405,0.09090293988294597,-0.05883148956324639,0.23826922426333774,False,0.15594790627911234,0.49875,0.09090293988294597,0.15594790627911234
1417,CTT-low_PANSS_Positive,HC,region_73_z_score,[N] Right AIns anterior insula (Vgm),1.2410981874089932,1.6694622536406099,0.9565028268244777,1.4928503392394135,0.2845953605845155,0.08589600460096755,-0.07134882776819243,0.25531986873710205,False,0.18820344020842697,0.51875,0.08589600460096755,0.18820344020842697
1418,CTT-low_PANSS_Positive,HC,region_74_z_score,[N] Right AOrG anterior orbital gyrus (Vgm),1.2096766120223499,1.2309526425961341,0.8154426936602039,1.1960439815282546,0.39423391836214594,0.25383132041002743,0.11099834229845394,0.39666429852160084,True,0.3286049989484601,0.5125,0.25383132041002743,0.3286049989484601
1419,CTT-low_PANSS_Positive,HC,region_75_z_score,[N] Right Accumbens Area (Vgm),1.1429044500069006,1.8851273199824254,0.8323739322783449,1.0658645591517883,0.31053051772855567,-0.012145201123177374,-0.18542575865218716,0.15978213065394634,False,0.26363874945181237,0.88,0.012145201123177374,0.26363874945181237
1420,CTT-low_PANSS_Positive,HC,region_76_z_score,[N] Right Amygdala (Vgm),1.120769367697122,1.451586304636137,1.0937745323833636,2.532164644088654,0.026994835313758347,0.08271592408403532,-0.07885923069116005,0.23935180486484658,False,0.011053426624134671,0.51125,0.08271592408403532,0.011053426624134671
1421,CTT-low_PANSS_Positive,HC,region_77_z_score,[N] Right AnG angular gyrus (Vgm),1.1994845615610406,1.752444695926885,0.9371790485307828,1.3633940702852358,0.26230551303025773,0.023038668425860144,-0.13122906728915051,0.19239487127440036,False,0.18618477225390823,0.78875,0.023038668425860144,0.18618477225390823
1422,CTT-low_PANSS_Positive,HC,region_78_z_score,[N] Right Basal Forebrain (Vgm),0.9357294145650913,1.3151614498575106,1.0030190185670507,1.652932838073933,-0.06728960400195938,-0.05057681247674143,-0.2070097093947698,0.10957745525897358,False,-0.04150848636675877,0.60875,0.05057681247674143,0.04150848636675877
1423,CTT-low_PANSS_Positive,HC,region_79_z_score,[N] Right CO central operculum (Vgm),1.4532018652627274,2.1839146243893963,0.9020920978654826,1.2324828758948445,0.5511097673972448,0.024391894177746204,-0.1428668087553706,0.21986535403768734,False,0.4044330217500647,0.78375,0.024391894177746204,0.4044330217500647
1424,CTT-low_PANSS_Positive,HC,region_80_z_score,[N] Right Calc calcarine cortex (Vgm),1.6495579924617534,2.0977860168527447,0.9877413010383134,1.5401777834566814,0.66181669142344,0.20958083832335328,0.06546229574748808,0.35721776785412224,True,0.41178962318493856,0.4925,0.20958083832335328,0.41178962318493856
1425,CTT-low_PANSS_Positive,HC,region_81_z_score,[N] Right Caudate (Vgm),0.777196466678574,1.2077138556069644,1.0051564356873097,1.433660834034468,-0.22795996900873572,-0.10660035860482425,-0.24747115937616293,0.04455495788084847,False,-0.16146071988557026,0.4975,0.10660035860482425,0.16146071988557026
1426,CTT-low_PANSS_Positive,HC,region_82_z_score,[N] Right Cerebellum Exterior (Vgm),1.0761539315412862,1.1771369371980753,0.9690868885139879,1.4842828779402122,0.1070670430272983,0.11654656788118678,-0.030616732636422072,0.27264115836124364,False,0.07356642870388778,0.52375,0.11654656788118678,0.07356642870388778
1427,CTT-low_PANSS_Positive,HC,region_83_z_score,[N] Right Cerebellum White Matter (Vgm),1.6188309575737283,2.7925458195082857,0.9501759617580889,1.3975762311510056,0.6686549958156394,0.10362326195067492,-0.05118576406509016,0.2756859163029872,False,0.41784622900446716,0.49375,0.10362326195067492,0.41784622900446716
1428,CTT-low_PANSS_Positive,HC,region_84_z_score,[N] Right Cerebral White Matter (Vgm),1.2626037211841,1.3480332291822417,0.9039109229616054,1.2323854138543315,0.35869279822249456,0.1750735816502588,0.02831624885821577,0.3139822050813627,True,0.28812828911754135,0.5275,0.1750735816502588,0.28812828911754135
1429,CTT-low_PANSS_Positive,HC,region_85_z_score,[N] Right Cun cuneus (Vgm),0.8567449425089536,1.1960823499037347,1.0229407285597676,1.4593081539037818,-0.16619578605081398,-0.1008491491593085,-0.26134172333299505,0.07046923102946649,False,-0.11588053373113638,0.525,0.1008491491593085,0.11588053373113638
1430,CTT-low_PANSS_Positive,HC,region_86_z_score,[N] Right Ent entorhinal area (Vgm),0.9617045100307483,1.2660512491550668,1.042685872776296,1.6030486935684833,-0.08098136274554768,0.023309313576237355,-0.12067390642443926,0.15010656652796103,False,-0.051534874261084614,0.76,0.023309313576237355,0.051534874261084614
1431,CTT-low_PANSS_Positive,HC,region_87_z_score,[N] Right FO frontal operculum (Vgm),1.5382473202614364,2.999162237268063,0.8767300184137751,1.250243018384314,0.6615173018476613,0.034811732467268854,-0.11553164856727223,0.20301769342670592,False,0.432854952161089,0.70375,0.034811732467268854,0.432854952161089
1432,CTT-low_PANSS_Positive,HC,region_88_z_score,[N] Right FRP frontal pole (Vgm),0.9150559397174163,1.0345857666478069,0.818713504263461,1.1653387898328706,0.09634243545395527,0.11201326161236848,-0.0406306032003789,0.2645894651375216,False,0.08359872642405193,0.48875,0.11201326161236848,0.08359872642405193
1433,CTT-low_PANSS_Positive,HC,region_89_z_score,[N] Right FuG fusiform gyrus (Vgm),0.9678019828927615,1.3203943586780593,0.9723880936584841,1.2505310400367844,-0.004586110765722573,-0.032578909976656856,-0.1796068879190771,0.12432761595453161,False,-0.0036456337898112165,0.7175,0.032578909976656856,0.0036456337898112165
1434,CTT-low_PANSS_Positive,HC,region_90_z_score,[N] Right GRe gyrus rectus (Vgm),1.8021923496775023,2.0952640933913167,0.9053279817953269,1.2757707649843937,0.8968643678821754,0.33360397848371054,0.1844108393382726,0.48442098853141174,True,0.6481450720927698,0.5075,0.33360397848371054,0.6481450720927698
1435,CTT-low_PANSS_Positive,HC,region_91_z_score,[N] Right Hippocampus (Vgm),1.3615628098219412,1.6155513243219206,1.0579578274063888,1.564635802070621,0.30360498241555245,0.1260868094319835,-0.01904665245779627,0.2907743834365168,False,0.19337835463294806,0.53,0.1260868094319835,0.19337835463294806
1436,CTT-low_PANSS_Positive,HC,region_92_z_score,[N] Right IOG inferior occipital gyrus (Vgm),1.0147074876486866,1.2506220984538163,0.8989193604228013,1.2306190409243583,0.11578812722588527,0.06228221523055584,-0.10944213268378497,0.21607632193240636,False,0.09392948435741576,0.56375,0.06228221523055584,0.09392948435741576
1437,CTT-low_PANSS_Positive,HC,region_93_z_score,[N] Right ITG inferior temporal gyrus (Vgm),1.6394956654975659,1.7886609116045262,0.8863203643319073,1.2917586936822907,0.7531753011656586,0.29639027030684395,0.14158124429107885,0.44822219966845966,True,0.5571069888706937,0.50625,0.29639027030684395,0.5571069888706937
1438,CTT-low_PANSS_Positive,HC,region_94_z_score,[N] Right Inf Lat Vent (Vgm),1.0418980894199845,1.3714336228040078,1.0973538607422373,1.6680394381795918,-0.05545577132225277,0.010047701207753983,-0.1612030176934267,0.16052640481748368,False,-0.03382047677179461,0.90625,0.010047701207753983,0.03382047677179461
1439,CTT-low_PANSS_Positive,HC,region_95_z_score,[N] Right LOrG lateral orbital gyrus (Vgm),0.8291903689472664,1.3849602704994233,0.9383271754107142,1.2521087794670633,-0.10913680646344781,-0.10890084238303055,-0.2712879326093576,0.034202780878920126,False,-0.08616742881536006,0.51875,0.10890084238303055,0.08616742881536006
1440,CTT-low_PANSS_Positive,HC,region_96_z_score,[N] Right Lateral Ventricle (Vgm),1.5415643452989567,2.450576981586659,0.9152774943959362,1.534834608961131,0.6262868509030205,0.16526269494908488,0.011062620521668527,0.3193951080889069,True,0.3786947403582715,0.48875,0.16526269494908488,0.3786947403582715
1441,CTT-low_PANSS_Positive,HC,region_97_z_score,[N] Right LiG lingual gyrus (Vgm),1.548677942669618,1.6593472358556367,1.0939256515769538,1.5094042478592322,0.45475229109266424,0.21391116072938868,0.060793666903481175,0.36912615447071956,True,0.29806607083775566,0.51625,0.21391116072938868,0.29806607083775566
1442,CTT-low_PANSS_Positive,HC,region_98_z_score,[N] Right MCgG middle cingulate gyrus (Vgm),0.6745511515703893,0.8945813878594814,0.9210781320255269,1.791030951634754,-0.24652698045513766,-0.010994959234074224,-0.16424777563517035,0.14178422815386177,False,-0.14335027671607506,0.87875,0.010994959234074224,0.14335027671607506
1443,CTT-low_PANSS_Positive,HC,region_99_z_score,[N] Right MFC medial frontal cortex (Vgm),0.8509704321527668,1.1584192516769718,0.9597367246910947,1.3168745616667088,-0.10876629253832792,0.014716330051760885,-0.13163503501471632,0.1868466456916675,False,-0.08358259431205649,0.835,0.014716330051760885,0.08358259431205649
1444,CTT-low_PANSS_Positive,HC,region_100_z_score,[N] Right MFG middle frontal gyrus (Vgm),1.4347440235798634,2.069006046379249,1.0635173619864624,1.3958411780278932,0.371226661593401,0.056463344497445785,-0.10186406847322305,0.21770019283466965,False,0.2508053631853154,0.61,0.056463344497445785,0.2508053631853154
1445,CTT-low_PANSS_Positive,HC,region_101_z_score,[N] Right MOG middle occipital gyrus (Vgm),1.141868207552209,1.5025563018319914,0.9042328769216315,1.4362801980836306,0.23763533063057762,0.10186406847322305,-0.06762745695050577,0.26445414256233296,False,0.16464598130254696,0.51375,0.10186406847322305,0.16464598130254696
1446,CTT-low_PANSS_Positive,HC,region_102_z_score,[N] Right MOrG medial orbital gyrus (Vgm),1.4696509126492647,1.6373638544344185,0.8837871456882862,1.3107768092673981,0.5858637669609785,0.2009201935112825,0.021888426536756996,0.35721776785412224,True,0.434484307529757,0.505,0.2009201935112825,0.434484307529757
1447,CTT-low_PANSS_Positive,HC,region_103_z_score,[N] Right MPoG postcentral gyrus medial segment (Vgm),1.169608543090851,1.5221849218849626,1.0843147574167917,1.6143101060827063,0.08529378567405921,0.0312933455123651,-0.13129672857674482,0.20207043540038566,False,0.05314318646078752,0.71625,0.0312933455123651,0.05314318646078752
1448,CTT-low_PANSS_Positive,HC,region_104_z_score,[N] Right MPrG precentral gyrus medial segment (Vgm),1.147742955046644,1.2332530543383569,0.9906486036360083,1.3716930316333946,0.15709435141063577,0.12520721269325755,-0.024730200615717717,0.2927365607767516,False,0.11568402498116125,0.525,0.12520721269325755,0.11568402498116125
1449,CTT-low_PANSS_Positive,HC,region_105_z_score,[N] Right MSFG superior frontal gyrus medial segment (Vgm),1.2371049448037164,1.660931471477637,0.9583332161373544,1.318262703631273,0.2787717286663619,0.06045536046550966,-0.10565310057850401,0.2122872898271254,False,0.20529416584353874,0.55375,0.06045536046550966,0.20529416584353874
1450,CTT-low_PANSS_Positive,HC,region_106_z_score,[N] Right MTG middle temporal gyrus (Vgm),1.8056437444047284,2.952168601045692,0.9046001096218254,1.238843286797172,0.9010436347829031,0.17202882370851516,0.010791975371291316,0.3278527690381948,True,0.5965868490305662,0.49875,0.17202882370851516,0.5965868490305662
1451,CTT-low_PANSS_Positive,HC,region_107_z_score,[N] Right OCP occipital pole (Vgm),2.064987816829056,3.049368486695,0.8615814080614365,1.2323106742879497,1.2034064087676195,0.17141987212016643,-0.005108427213369871,0.34260292973375284,False,0.7888400993071897,0.49375,0.17141987212016643,0.7888400993071897
1452,CTT-low_PANSS_Positive,HC,region_108_z_score,[N] Right OFuG occipital fusiform gyrus (Vgm),1.7688059106117233,2.6095811225355057,0.9728222337824366,1.2981756729554672,0.7959836768292867,0.1564667275618255,-0.007611894854359078,0.32359010791975373,False,0.5344784858328503,0.5125,0.1564667275618255,0.5344784858328503
1453,CTT-low_PANSS_Positive,HC,region_109_z_score,[N] Right OpIFG opercular part of the inferior frontal gyrus (Vgm),1.05187880161323,1.588956457655573,0.9282184305390003,1.2673003304796326,0.12366037107422978,-0.004702459487804053,-0.18298995229879225,0.17913325890591697,False,0.09480008934649879,0.96125,0.004702459487804053,0.09480008934649879
